Hugo_Symbol	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	total	MutatedSamples	AlteredSamples
PAK6	0	0	0	0	8	0	0	0	0	8	7	7
PAXBP1	1	0	0	0	7	0	0	0	0	8	7	7
PHACTR3	0	0	0	0	8	0	0	0	0	8	7	7
PHF14	0	0	0	0	7	1	0	0	0	8	7	7
PKN1	0	0	0	0	7	0	0	0	1	8	7	7
PNPLA2	0	0	0	0	8	0	0	0	0	8	7	7
POM121	0	0	0	0	8	0	0	0	0	8	7	7
PPFIA2	0	0	0	0	5	0	0	3	0	8	7	7
PPP1R18	0	0	3	0	5	0	0	0	0	8	7	7
PRAMEF33	0	0	0	0	8	0	0	0	0	8	7	7
RAB11FIP3	0	0	0	0	8	0	0	0	0	8	7	7
RALGAPA1	0	0	0	0	5	3	0	0	0	8	7	7
RANGAP1	0	0	4	0	4	0	0	0	0	8	7	7
RBMXL2	0	0	0	0	8	0	0	0	0	8	7	7
RFX1	0	0	0	0	8	0	0	0	0	8	7	7
RHOT2	0	0	0	0	8	0	0	0	0	8	7	7
RIN3	0	0	2	0	6	0	0	0	0	8	7	7
RORA	0	0	0	0	7	1	0	0	0	8	7	7
RUNX2	0	0	1	0	7	0	0	0	0	8	7	7
SATB1	1	0	3	0	2	2	0	0	0	8	7	7
SCN4A	0	1	0	0	7	0	0	0	0	8	7	7
SHISA7	0	0	0	0	8	0	0	0	0	8	7	7
SI	0	0	0	0	8	0	0	0	0	8	7	7
SLC9A5	0	0	1	0	7	0	0	0	0	8	7	7
SLC9A8	3	2	0	0	3	0	0	0	0	8	7	7
SLC9C1	0	0	0	0	4	3	0	1	0	8	7	7
SMG5	0	3	0	0	5	0	0	0	0	8	7	7
SMPD4	0	0	0	0	4	4	0	0	0	8	7	7
SNX25	0	0	1	0	6	1	0	0	0	8	7	7
SNX9	0	0	0	0	7	0	0	1	0	8	7	7
SRRM4	0	0	0	0	8	0	0	0	0	8	7	7
SRSF4	0	0	1	0	7	0	0	0	0	8	7	7
ST5	0	0	0	0	8	0	0	0	0	8	7	7
SYNM	0	0	0	0	7	0	0	1	0	8	7	7
TCF4	0	1	0	0	7	0	0	0	0	8	7	7
TECPR1	0	0	0	0	8	0	0	0	0	8	7	7
TINAGL1	0	0	0	0	6	1	0	1	0	8	7	7
TMC4	0	0	2	0	4	2	0	0	0	8	7	7
TMC7	0	0	0	0	7	1	0	0	0	8	7	7
TMPRSS9	0	0	0	0	7	0	0	1	0	8	7	7
TNS4	0	0	0	0	8	0	0	0	0	8	7	7
TOP2B	1	0	0	0	5	1	0	0	1	8	7	7
TOP3B	0	0	0	0	8	0	0	0	0	8	7	7
TRIM8	0	0	0	0	8	0	0	0	0	8	7	7
TTC27	0	0	0	0	6	0	0	2	0	8	7	7
UBAP1L	0	0	0	0	8	0	0	0	0	8	7	7
UBE4A	0	0	0	0	5	0	0	3	0	8	7	7
UBTFL1	0	5	0	0	3	0	0	0	0	8	7	7
VPS37D	0	0	0	0	8	0	0	0	0	8	7	7
WDR81	0	0	1	0	7	0	0	0	0	8	7	7
WNT4	0	0	0	0	6	0	0	0	2	8	7	7
ZCCHC2	0	0	0	2	6	0	0	0	0	8	7	7
ZNF418	0	0	0	0	8	0	0	0	0	8	7	7
ZNF441	0	0	0	0	8	0	0	0	0	8	7	7
ZNF446	0	0	0	0	8	0	0	0	0	8	7	7
ZNF564	0	0	0	0	8	0	0	0	0	8	7	7
ZNF804B	0	0	0	0	8	0	0	0	0	8	7	7
ABL1	0	0	4	0	3	0	0	0	0	7	7	7
AC187653.1	0	0	0	0	7	0	0	0	0	7	7	7
ACOT11	0	0	0	0	7	0	0	0	0	7	7	7
ACSF2	0	0	0	0	7	0	0	0	0	7	7	7
ADM	0	0	0	0	7	0	0	0	0	7	7	7
AGO3	4	0	0	0	3	0	0	0	0	7	7	7
AL031985.4	0	0	0	0	0	0	0	7	0	7	7	7
ALKBH5	0	0	0	0	7	0	0	0	0	7	7	7
ANKHD1-EIF4EBP3	0	0	0	0	7	0	0	0	0	7	7	7
ANXA9	0	0	0	0	7	0	0	0	0	7	7	7
ARF5	0	0	0	0	4	0	0	0	3	7	7	7
ASIC3	0	0	0	0	7	0	0	0	0	7	7	7
ATOH1	0	0	0	0	7	0	0	0	0	7	7	7
ATP5F1B	0	0	0	0	7	0	0	0	0	7	7	7
ATRAID	0	0	0	0	7	0	0	0	0	7	7	7
BACE2	0	0	0	0	7	0	0	0	0	7	7	7
BOK	0	0	0	0	2	0	0	0	5	7	7	7
BTBD2	0	0	3	0	4	0	0	0	0	7	7	7
BTBD7	0	0	3	0	4	0	0	0	0	7	7	7
BTN2A1	0	0	6	0	1	0	0	0	0	7	7	7
C12orf45	0	0	0	0	7	0	0	0	0	7	7	7
C1QL1	0	0	0	0	7	0	0	0	0	7	7	7
C1orf122	0	0	0	0	6	0	0	1	0	7	7	7
CACNG8	0	0	0	0	7	0	0	0	0	7	7	7
CALD1	0	0	0	0	6	1	0	0	0	7	7	7
CAPN8	1	0	0	0	6	0	0	0	0	7	7	7
CCDC102A	0	0	0	0	7	0	0	0	0	7	7	7
CCDC85A	0	0	0	0	4	0	0	0	3	7	7	7
CD81	0	0	0	0	3	0	0	0	4	7	7	7
CDH11	0	0	0	0	7	0	0	0	0	7	7	7
CDS1	0	0	0	0	6	1	0	0	0	7	7	7
CEBPZ	1	1	0	0	5	0	0	0	0	7	7	7
CFAP100	0	0	0	0	7	0	0	0	0	7	7	7
CHGA	0	0	4	0	3	0	0	0	0	7	7	7
CLIP2	0	0	0	0	7	0	0	0	0	7	7	7
CLIP4	0	0	0	0	6	0	0	1	0	7	7	7
CNNM4	1	0	1	0	5	0	0	0	0	7	7	7
CNOT11	0	0	0	0	7	0	0	0	0	7	7	7
COL16A1	1	0	0	0	5	0	0	1	0	7	7	7
CPT1A	0	0	0	0	7	0	0	0	0	7	7	7
CRIP2	0	0	0	0	6	0	0	1	0	7	7	7
CRYL1	0	0	0	0	0	0	0	0	7	7	7	7
CSNK2A2	0	0	0	0	2	0	0	0	5	7	7	7
CSNKA2IP	4	0	0	0	3	0	0	0	0	7	7	7
CUL4B	0	1	2	0	3	1	0	0	0	7	7	7
CYP39A1	0	0	0	0	7	0	0	0	0	7	7	7
CYP46A1	0	0	0	0	5	0	0	1	1	7	7	7
DBH	0	0	0	0	6	0	0	1	0	7	7	7
DCDC1	0	0	0	0	7	0	0	0	0	7	7	7
DES	0	0	0	0	7	0	0	0	0	7	7	7
DLGAP4	0	0	0	0	7	0	0	0	0	7	7	7
DNAAF2	0	0	0	0	6	1	0	0	0	7	7	7
EFCAB6	0	0	0	0	7	0	0	0	0	7	7	7
EOMES	0	0	0	0	7	0	0	0	0	7	7	7
EPOP	0	0	0	0	7	0	0	0	0	7	7	7
ESPN	1	0	0	0	6	0	0	0	0	7	7	7
ETV7	0	0	0	0	7	0	0	0	0	7	7	7
EVI5L	0	0	0	0	7	0	0	0	0	7	7	7
FKRP	0	0	0	0	7	0	0	0	0	7	7	7
FMO5	5	0	0	0	2	0	0	0	0	7	7	7
FOXI3	0	0	0	1	5	1	0	0	0	7	7	7
FOXO6	0	0	0	0	5	0	0	0	2	7	7	7
FTCD	0	0	0	0	7	0	0	0	0	7	7	7
GABRB3	0	0	0	0	0	1	0	0	6	7	7	7
GAL3ST3	0	0	0	0	7	0	0	0	0	7	7	7
GANAB	0	0	0	0	6	0	0	1	0	7	7	7
GDF7	0	3	0	0	3	0	0	0	1	7	7	7
GJC2	0	0	2	0	5	0	0	0	0	7	7	7
GLS	0	0	0	0	7	0	0	0	0	7	7	7
GPAT2	0	0	0	0	7	0	0	0	0	7	7	7
GPATCH8	1	0	0	0	6	0	0	0	0	7	7	7
GRIN1	0	0	2	0	5	0	0	0	0	7	7	7
GRK2	0	0	0	0	4	0	0	3	0	7	7	7
GTF3C3	1	0	0	0	6	0	0	0	0	7	7	7
HES7	0	0	0	0	7	0	0	0	0	7	7	7
HTR1A	0	0	0	0	7	0	0	0	0	7	7	7
IGHV4-31	0	0	0	0	7	0	0	0	0	7	7	7
IL11	0	0	0	0	7	0	0	0	0	7	7	7
IL9R	0	0	1	0	5	0	0	1	0	7	7	7
INO80	1	0	0	0	6	0	0	0	0	7	7	7
INPPL1	0	0	0	0	6	1	0	0	0	7	7	7
KCNG1	0	0	0	0	7	0	0	0	0	7	7	7
KLRC2	0	0	0	0	7	0	0	0	0	7	7	7
KPNA7	3	0	0	0	4	0	0	0	0	7	7	7
KRT79	0	0	0	0	7	0	0	0	0	7	7	7
KRTAP10-9	0	0	0	0	7	0	0	0	0	7	7	7
KRTAP5-1	0	0	0	0	6	0	0	0	1	7	7	7
KRTAP5-5	0	0	1	0	6	0	0	0	0	7	7	7
KRTAP5-8	0	0	0	0	5	2	0	0	0	7	7	7
LONRF1	0	0	0	0	5	2	0	0	0	7	7	7
LRCOL1	0	0	4	0	3	0	0	0	0	7	7	7
LRRC74B	0	0	0	0	7	0	0	0	0	7	7	7
MAGEB6B	0	0	0	0	7	0	0	0	0	7	7	7
MEPCE	1	0	0	0	6	0	0	0	0	7	7	7
MFSD3	0	0	0	0	7	0	0	0	0	7	7	7
MGAT4B	0	0	0	0	5	1	0	1	0	7	7	7
MROH2B	1	0	0	0	6	0	0	0	0	7	7	7
MRPL57	0	0	0	0	7	0	0	0	0	7	7	7
MSH2	0	0	0	0	4	2	0	1	0	7	7	7
MST1	0	0	0	0	7	0	0	0	0	7	7	7
NEXMIF	0	1	0	0	6	0	0	0	0	7	7	7
NKX1-2	0	0	0	0	7	0	0	0	0	7	7	7
NPHS2	0	0	0	0	0	0	0	0	7	7	7	7
NPTX1	0	0	0	0	7	0	0	0	0	7	7	7
NSMCE4A	0	1	0	0	6	0	0	0	0	7	7	7
NT5C1B	0	0	2	0	5	0	0	0	0	7	7	7
NUGGC	0	0	0	0	7	0	0	0	0	7	7	7
NXPE4	0	0	0	0	7	0	0	0	0	7	7	7
OR11H1	0	1	0	0	6	0	0	0	0	7	7	7
OR13C5	6	0	0	0	1	0	0	0	0	7	7	7
OR1D5	0	0	0	0	7	0	0	0	0	7	7	7
OXT	0	0	0	0	7	0	0	0	0	7	7	7
PANK4	0	0	0	0	7	0	0	0	0	7	7	7
PAPSS1	0	0	0	0	4	1	0	0	2	7	7	7
PCDHA1	0	0	0	0	7	0	0	0	0	7	7	7
PCSK4	1	0	0	0	6	0	0	0	0	7	7	7
PDE3B	0	0	0	0	7	0	0	0	0	7	7	7
PDZD2	0	0	0	0	7	0	0	0	0	7	7	7
PEX6	0	0	0	0	7	0	0	0	0	7	7	7
PEX7	0	0	0	0	5	0	1	0	1	7	7	7
PIK3CG	0	0	0	0	7	0	0	0	0	7	7	7
PIWIL3	0	0	0	0	7	0	0	0	0	7	7	7
PKP2	0	0	0	0	7	0	0	0	0	7	7	7
PLPPR3	0	0	0	0	7	0	0	0	0	7	7	7
PPP1R12A	1	0	0	0	5	1	0	0	0	7	7	7
PPP1R12C	0	0	0	0	7	0	0	0	0	7	7	7
PRAMEF12	0	0	0	0	7	0	0	0	0	7	7	7
PRDM16	0	0	0	0	7	0	0	0	0	7	7	7
PRH2	0	0	0	0	7	0	0	0	0	7	7	7
PRPF40B	0	0	1	0	5	1	0	0	0	7	7	7
PRPS2	1	0	0	0	6	0	0	0	0	7	7	7
PRRT2	0	0	0	0	7	0	0	0	0	7	7	7
PTGER1	0	0	0	0	7	0	0	0	0	7	7	7
PTPN18	0	0	0	0	7	0	0	0	0	7	7	7
RAB3IL1	0	0	0	0	6	0	0	0	1	7	7	7
RABGGTB	0	0	0	0	7	0	0	0	0	7	7	7
RBBP8NL	0	0	0	0	7	0	0	0	0	7	7	7
RCOR1	0	0	0	0	5	0	0	2	0	7	7	7
RNF150	0	0	0	0	7	0	0	0	0	7	7	7
RNPEP	0	0	0	0	7	0	0	0	0	7	7	7
RPS2	0	0	0	0	0	0	0	7	0	7	7	7
RPS5	0	0	0	0	2	2	0	3	0	7	7	7
RUFY1	0	0	0	0	7	0	0	0	0	7	7	7
RXYLT1	0	0	0	0	7	0	0	0	0	7	7	7
RYK	0	0	1	0	4	0	0	1	1	7	7	7
SAPCD2	1	0	1	0	5	0	0	0	0	7	7	7
SEH1L	0	0	3	0	3	1	0	0	0	7	7	7
SEMA7A	0	0	0	0	7	0	0	0	0	7	7	7
SHH	0	0	0	0	7	0	0	0	0	7	7	7
SIGLEC10	0	0	0	0	7	0	0	0	0	7	7	7
SKA3	0	0	0	0	4	3	0	0	0	7	7	7
SLC27A5	0	0	0	0	7	0	0	0	0	7	7	7
SLC34A3	0	0	0	0	6	0	0	1	0	7	7	7
SOD2	0	0	0	0	6	0	0	1	0	7	7	7
SORT1	0	0	0	0	7	0	0	0	0	7	7	7
SOWAHB	0	2	1	0	4	0	0	0	0	7	7	7
SOX7	0	0	0	0	7	0	0	0	0	7	7	7
SP8	0	0	1	0	6	0	0	0	0	7	7	7
SPATA31D1	0	0	0	0	7	0	0	0	0	7	7	7
SPNS1	0	0	0	0	7	0	0	0	0	7	7	7
SSC4D	0	0	0	0	7	0	0	0	0	7	7	7
SSTR4	0	0	0	0	6	0	0	0	1	7	7	7
STOX2	0	0	0	0	7	0	0	0	0	7	7	7
SYN1	1	0	0	0	6	0	0	0	0	7	7	7
TBL1X	0	1	0	0	6	0	0	0	0	7	7	7
TCF12	3	0	0	0	4	0	0	0	0	7	7	7
TCF3	0	0	0	0	7	0	0	0	0	7	7	7
TCTEX1D4	0	0	0	0	7	0	0	0	0	7	7	7
TENT4B	0	0	0	0	7	0	0	0	0	7	7	7
TFAM	5	2	0	0	0	0	0	0	0	7	7	7
TMEM108	0	0	0	0	6	1	0	0	0	7	7	7
TRPC1	0	0	0	0	5	1	0	1	0	7	7	7
TRUB2	0	0	0	0	7	0	0	0	0	7	7	7
TUBB4B	0	0	0	0	7	0	0	0	0	7	7	7
UGT2A3	1	0	0	0	5	0	0	1	0	7	7	7
USH1G	0	0	0	0	7	0	0	0	0	7	7	7
VILL	1	0	0	0	6	0	0	0	0	7	7	7
VWA2	0	0	0	0	7	0	0	0	0	7	7	7
XPC	0	0	3	0	3	1	0	0	0	7	7	7
XRCC2	0	1	0	0	1	2	0	0	3	7	7	7
YY1	0	0	3	0	3	0	0	0	1	7	7	7
ZBTB7B	0	0	0	0	7	0	0	0	0	7	7	7
ZIK1	0	0	0	0	7	0	0	0	0	7	7	7
ZNF276	0	0	0	0	7	0	0	0	0	7	7	7
ZNF367	0	0	1	0	5	0	0	1	0	7	7	7
ZNF432	0	0	0	0	6	1	0	0	0	7	7	7
ZNF571	0	0	0	0	7	0	0	0	0	7	7	7
ZNF596	0	0	0	0	6	1	0	0	0	7	7	7
ZNF701	0	0	0	0	7	0	0	0	0	7	7	7
ZNF79	0	0	0	0	7	0	0	0	0	7	7	7
DYNC2H1	2	1	0	0	19	0	0	0	0	22	6	6
EXPH5	0	0	0	0	18	0	0	0	0	18	6	6
MYH3	0	0	0	0	17	1	0	0	0	18	6	6
TLN2	0	0	0	0	18	0	0	0	0	18	6	6
ADAMTS18	1	0	0	0	14	2	0	0	0	17	6	6
PAPPA2	0	2	0	0	15	0	0	0	0	17	6	6
RB1CC1	0	0	0	0	13	4	0	0	0	17	6	6
SLX4	1	0	0	0	16	0	0	0	0	17	6	6
COL4A6	0	0	0	0	14	2	0	0	0	16	6	6
MYO7A	0	0	0	0	16	0	0	0	0	16	6	6
ADCY10	0	0	0	0	13	2	0	0	0	15	6	6
BCL9	1	0	0	0	12	2	0	0	0	15	6	6
DENND4B	0	0	0	0	15	0	0	0	0	15	6	6
PLXNB2	0	0	0	0	14	1	0	0	0	15	6	6
THBS2	0	0	0	0	14	1	0	0	0	15	6	6
DOPEY2	0	0	0	0	11	0	0	3	0	14	6	6
EXD3	0	0	0	0	14	0	0	0	0	14	6	6
GRIK5	0	0	0	0	13	0	0	1	0	14	6	6
NPHP4	1	0	0	0	13	0	0	0	0	14	6	6
PPP1R26	0	0	0	0	13	1	0	0	0	14	6	6
PREX1	0	0	0	0	14	0	0	0	0	14	6	6
TONSL	0	0	0	0	14	0	0	0	0	14	6	6
C2CD3	0	0	0	0	13	0	0	0	0	13	6	6
DIDO1	0	0	0	0	12	0	0	0	1	13	6	6
FNDC3B	0	0	0	0	12	1	0	0	0	13	6	6
KIAA1217	1	0	0	0	11	1	0	0	0	13	6	6
PRUNE2	0	0	0	0	13	0	0	0	0	13	6	6
SPAG5	0	0	0	0	12	0	0	1	0	13	6	6
SPTA1	0	0	0	0	12	1	0	0	0	13	6	6
STARD9	0	0	0	0	13	0	0	0	0	13	6	6
TECPR2	0	1	0	0	11	0	0	1	0	13	6	6
XIRP1	0	0	0	0	12	1	0	0	0	13	6	6
ZMYM2	1	1	0	0	10	1	0	0	0	13	6	6
AKAP13	0	0	0	0	12	0	0	0	0	12	6	6
DNMT3A	0	0	0	0	10	2	0	0	0	12	6	6
DOCK10	0	0	0	0	11	1	0	0	0	12	6	6
FLNB	0	0	0	0	11	0	0	1	0	12	6	6
MICAL1	0	0	0	0	11	1	0	0	0	12	6	6
MYOM3	0	0	0	0	12	0	0	0	0	12	6	6
PCNX2	0	0	1	0	11	0	0	0	0	12	6	6
POLQ	0	0	0	0	9	3	0	0	0	12	6	6
RICTOR	0	0	0	0	11	1	0	0	0	12	6	6
SIN3B	0	0	0	0	11	0	0	1	0	12	6	6
TNIK	0	0	0	0	10	2	0	0	0	12	6	6
ZNF853	1	0	0	0	11	0	0	0	0	12	6	6
ACTB	0	0	0	0	2	0	0	9	0	11	6	6
ANKRD52	0	0	0	0	11	0	0	0	0	11	6	6
ATG2B	0	0	0	0	8	2	0	1	0	11	6	6
CEP250	0	0	0	0	7	4	0	0	0	11	6	6
CEP295	0	0	0	0	10	0	0	1	0	11	6	6
CHL1	0	0	0	0	10	0	0	1	0	11	6	6
DCST2	0	0	0	0	9	2	0	0	0	11	6	6
EIF3A	0	0	0	0	9	2	0	0	0	11	6	6
GCN1	0	0	0	0	11	0	0	0	0	11	6	6
HIVEP1	0	1	1	0	5	4	0	0	0	11	6	6
HLA-DPA1	0	0	0	0	11	0	0	0	0	11	6	6
KDM4B	0	0	0	0	11	0	0	0	0	11	6	6
KIF1B	0	0	0	0	11	0	0	0	0	11	6	6
KIF1C	0	0	0	1	10	0	0	0	0	11	6	6
KL	0	0	0	0	11	0	0	0	0	11	6	6
KLHL8	0	0	0	0	11	0	0	0	0	11	6	6
LATS2	0	0	0	0	11	0	0	0	0	11	6	6
MYO1C	0	0	0	0	9	0	0	2	0	11	6	6
NCOA1	0	0	0	0	11	0	0	0	0	11	6	6
NRK	0	0	0	0	9	1	0	1	0	11	6	6
PLEKHG6	0	0	0	0	9	2	0	0	0	11	6	6
PLXNA4	0	0	0	0	10	1	0	0	0	11	6	6
PTPN13	1	0	0	0	8	0	0	2	0	11	6	6
RC3H1	0	0	0	0	11	0	0	0	0	11	6	6
RPS6KA2	0	0	0	0	11	0	0	0	0	11	6	6
SIPA1L1	0	0	1	0	10	0	0	0	0	11	6	6
SLC38A10	0	0	0	0	11	0	0	0	0	11	6	6
TRPV1	0	0	0	0	11	0	0	0	0	11	6	6
UBN1	0	0	0	0	11	0	0	0	0	11	6	6
UTP20	0	0	0	0	10	0	0	1	0	11	6	6
WASHC2C	0	0	0	0	11	0	0	0	0	11	6	6
ZFAT	1	0	0	0	10	0	0	0	0	11	6	6
ZNF598	0	0	0	0	11	0	0	0	0	11	6	6
ZNF768	0	0	0	0	10	1	0	0	0	11	6	6
ADAM33	0	0	0	0	9	1	0	0	0	10	6	6
ANKRD24	0	0	0	0	10	0	0	0	0	10	6	6
ANKRD31	1	0	2	0	7	0	0	0	0	10	6	6
ASXL3	1	0	0	0	9	0	0	0	0	10	6	6
ATP13A1	0	0	0	0	8	2	0	0	0	10	6	6
CACTIN	0	0	0	0	10	0	0	0	0	10	6	6
CARD6	0	0	0	0	9	1	0	0	0	10	6	6
CDCP1	0	0	0	0	9	1	0	0	0	10	6	6
CDK5RAP2	0	2	0	0	8	0	0	0	0	10	6	6
CILP2	0	0	0	0	9	0	0	1	0	10	6	6
CR1	0	0	0	0	10	0	0	0	0	10	6	6
DACT1	0	0	0	0	10	0	0	0	0	10	6	6
DLC1	0	0	1	0	9	0	0	0	0	10	6	6
DUSP4	0	0	0	0	9	1	0	0	0	10	6	6
EGR2	0	0	0	0	10	0	0	0	0	10	6	6
EIF2AK4	0	0	0	0	9	0	0	0	1	10	6	6
ELP1	0	0	0	0	10	0	0	0	0	10	6	6
FER1L5	0	0	0	0	10	0	0	0	0	10	6	6
HEATR5A	0	0	0	0	9	1	0	0	0	10	6	6
IARS2	0	0	0	0	10	0	0	0	0	10	6	6
IL16	0	0	1	0	9	0	0	0	0	10	6	6
KIAA1549L	0	0	1	0	9	0	0	0	0	10	6	6
LRFN1	0	0	0	0	10	0	0	0	0	10	6	6
MAPK15	0	0	0	0	9	0	0	1	0	10	6	6
MISP	0	0	0	0	10	0	0	0	0	10	6	6
MSH3	0	0	0	0	10	0	0	0	0	10	6	6
MYLK3	0	0	0	0	9	0	0	1	0	10	6	6
MYO5A	0	0	0	0	9	1	0	0	0	10	6	6
NBAS	0	0	0	0	10	0	0	0	0	10	6	6
NFASC	0	0	0	0	10	0	0	0	0	10	6	6
OTOGL	0	0	0	0	8	0	0	2	0	10	6	6
PAX8	0	0	0	0	8	1	0	1	0	10	6	6
PCDH1	0	0	0	0	9	1	0	0	0	10	6	6
PCNX1	0	0	0	0	8	2	0	0	0	10	6	6
PDCD11	1	0	0	0	8	1	0	0	0	10	6	6
PIEZO2	1	0	0	0	9	0	0	0	0	10	6	6
RADIL	0	0	0	0	10	0	0	0	0	10	6	6
RIPOR2	0	0	0	0	10	0	0	0	0	10	6	6
RNF123	0	0	0	0	10	0	0	0	0	10	6	6
RPL5	0	0	0	0	7	3	0	0	0	10	6	6
RPN2	0	0	0	0	7	0	0	0	3	10	6	6
SMG6	1	0	0	0	9	0	0	0	0	10	6	6
SPATA13	0	0	0	0	10	0	0	0	0	10	6	6
TAS1R2	0	0	0	0	10	0	0	0	0	10	6	6
TBC1D8	0	0	0	0	9	0	0	1	0	10	6	6
TBC1D9	0	0	0	0	9	1	0	0	0	10	6	6
TMEM132D	0	0	0	0	10	0	0	0	0	10	6	6
TRIM3	0	0	0	0	9	0	0	1	0	10	6	6
TRPC3	0	0	0	0	8	2	0	0	0	10	6	6
UNK	0	1	0	0	9	0	0	0	0	10	6	6
YLPM1	0	0	0	0	10	0	0	0	0	10	6	6
ZNF366	0	0	0	0	10	0	0	0	0	10	6	6
ABCC12	0	0	0	0	8	1	0	0	0	9	6	6
ANK1	0	0	0	0	7	1	0	1	0	9	6	6
BCLAF1	0	0	0	0	7	2	0	0	0	9	6	6
BIVM-ERCC5	0	1	0	0	8	0	0	0	0	9	6	6
CCDC154	0	0	0	0	8	0	0	1	0	9	6	6
CGNL1	1	0	0	0	8	0	0	0	0	9	6	6
COL15A1	0	0	0	0	9	0	0	0	0	9	6	6
CTCFL	1	0	0	0	8	0	0	0	0	9	6	6
CTNND1	0	0	0	0	9	0	0	0	0	9	6	6
CUL7	0	0	0	0	8	1	0	0	0	9	6	6
DHX8	0	0	0	0	8	1	0	0	0	9	6	6
DIS3L2	0	0	0	0	7	1	0	1	0	9	6	6
EIF3E	0	0	0	0	7	2	0	0	0	9	6	6
EMILIN1	0	1	0	0	8	0	0	0	0	9	6	6
ESRRG	0	0	0	0	8	1	0	0	0	9	6	6
FAM193A	1	0	0	0	8	0	0	0	0	9	6	6
FAM8A1	0	1	0	0	7	1	0	0	0	9	6	6
FBXL18	0	0	0	0	9	0	0	0	0	9	6	6
FEM1A	0	0	0	0	9	0	0	0	0	9	6	6
FHAD1	0	0	0	0	9	0	0	0	0	9	6	6
GON4L	0	0	0	0	8	0	0	1	0	9	6	6
GPR179	0	0	0	0	8	1	0	0	0	9	6	6
GRM5	0	0	0	0	8	1	0	0	0	9	6	6
HEATR1	0	1	0	0	5	2	0	1	0	9	6	6
HYOU1	0	0	0	0	9	0	0	0	0	9	6	6
KIT	0	0	0	0	8	0	0	1	0	9	6	6
LAMB1	1	0	0	0	7	1	0	0	0	9	6	6
LRRC43	0	0	0	0	6	0	0	3	0	9	6	6
MAP3K11	0	0	0	0	9	0	0	0	0	9	6	6
MCM3AP	1	0	0	0	8	0	0	0	0	9	6	6
MIA3	0	1	0	0	7	0	0	0	1	9	6	6
MROH2A	0	0	0	0	8	1	0	0	0	9	6	6
MYH15	0	0	0	0	6	1	0	2	0	9	6	6
NCAPG2	0	0	0	0	9	0	0	0	0	9	6	6
NRCAM	0	0	1	0	8	0	0	0	0	9	6	6
NRXN3	0	0	0	0	9	0	0	0	0	9	6	6
NT5DC2	0	0	0	0	9	0	0	0	0	9	6	6
OGDH	0	0	0	0	9	0	0	0	0	9	6	6
OR4A16	0	0	0	0	9	0	0	0	0	9	6	6
OTUD5	0	0	0	0	9	0	0	0	0	9	6	6
PCDHB2	0	0	0	0	9	0	0	0	0	9	6	6
PLXNB3	1	0	0	0	8	0	0	0	0	9	6	6
PTPRJ	0	0	1	0	5	1	0	2	0	9	6	6
RAB3IP	0	0	0	0	7	0	0	2	0	9	6	6
RAD50	3	0	0	0	4	2	0	0	0	9	6	6
RALGAPA2	0	0	0	0	9	0	0	0	0	9	6	6
RBM14	0	0	0	0	9	0	0	0	0	9	6	6
SCARF1	0	0	0	0	9	0	0	0	0	9	6	6
SCN3A	0	0	0	0	9	0	0	0	0	9	6	6
SCN7A	0	0	0	0	6	3	0	0	0	9	6	6
SLC28A1	0	0	0	0	9	0	0	0	0	9	6	6
SLC4A11	0	0	0	0	8	1	0	0	0	9	6	6
SLU7	0	0	0	0	5	4	0	0	0	9	6	6
SYMPK	0	0	0	0	9	0	0	0	0	9	6	6
TBCD	0	0	0	0	8	0	0	1	0	9	6	6
TDRD7	0	0	0	0	6	0	0	3	0	9	6	6
TEX13A	0	0	0	0	9	0	0	0	0	9	6	6
TRAPPC12	0	0	0	0	9	0	0	0	0	9	6	6
TRBV5-7	0	0	0	0	9	0	0	0	0	9	6	6
TUT4	0	0	1	0	5	3	0	0	0	9	6	6
USP53	0	0	0	0	9	0	0	0	0	9	6	6
USP54	0	0	0	0	9	0	0	0	0	9	6	6
WWC1	0	0	0	0	9	0	0	0	0	9	6	6
ZNF236	0	1	0	0	8	0	0	0	0	9	6	6
ABCC9	0	0	0	0	7	1	0	0	0	8	6	6
ABR	0	0	0	0	8	0	0	0	0	8	6	6
ACACA	0	0	0	0	7	1	0	0	0	8	6	6
ADCY3	0	0	0	0	8	0	0	0	0	8	6	6
AOC1	1	0	0	0	6	1	0	0	0	8	6	6
AOC2	0	0	0	0	8	0	0	0	0	8	6	6
ARID5A	0	0	0	0	7	1	0	0	0	8	6	6
ATF7IP	0	0	0	0	7	1	0	0	0	8	6	6
ATP7A	1	0	0	0	5	2	0	0	0	8	6	6
ATXN2	0	0	1	0	7	0	0	0	0	8	6	6
BAHD1	0	0	0	0	8	0	0	0	0	8	6	6
BRCA2	0	1	1	0	6	0	0	0	0	8	6	6
BRICD5	0	0	3	0	3	2	0	0	0	8	6	6
C2CD2	0	0	0	0	8	0	0	0	0	8	6	6
C2CD6	0	0	0	0	6	0	0	2	0	8	6	6
CAPN15	0	1	0	0	7	0	0	0	0	8	6	6
CCDC136	1	0	1	0	5	1	0	0	0	8	6	6
CCDC180	0	0	0	0	7	0	0	1	0	8	6	6
CCDC80	0	0	0	0	8	0	0	0	0	8	6	6
CDK18	1	0	0	0	5	0	0	2	0	8	6	6
